,Date,open,high,low,close,volume,dividends,stock splits,edit_count,sentiment,neg_sentiment
29,2014-10-16 00:00:00+00:00,394.51800537109375,398.8070068359375,373.0700073242188,382.5559997558594,26990000,0.0,0.0,7.933333333333334,-0.2778852073503397,0.5584811608144942
30,2014-10-17 00:00:00+00:00,382.7560119628906,385.4779968261719,375.3890075683594,383.7579956054688,13600700,0.0,0.0,8.266666666666667,-0.2903350481968555,0.564433541766875
31,2014-10-18 00:00:00+00:00,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,11416800,0.0,0.0,8.2,-0.2575858860792153,0.5311002084335418
32,2014-10-19 00:00:00+00:00,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570,0.0,0.0,8.533333333333333,-0.28706297550982,0.5477668751002085
33,2014-10-20 00:00:00+00:00,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000,0.0,0.0,8.9,-0.3049170147662093,0.5567412340745673
34,2014-10-21 00:00:00+00:00,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900,0.0,0.0,8.966666666666667,-0.301858688521855,0.5567412340745673
35,2014-10-22 00:00:00+00:00,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,11641300,0.0,0.0,9.333333333333334,-0.3335086700061237,0.5900745674079008
36,2014-10-23 00:00:00+00:00,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900,0.0,0.0,9.333333333333334,-0.3332368405400986,0.5900745674079008
37,2014-10-24 00:00:00+00:00,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700,0.0,0.0,9.333333333333334,-0.2891230482266289,0.5678523451856786
38,2014-10-25 00:00:00+00:00,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500,0.0,0.0,9.433333333333334,-0.3318448194271268,0.5900745674079009
39,2014-10-26 00:00:00+00:00,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500,0.0,0.0,9.666666666666666,-0.3199639674998691,0.5995983769317104
40,2014-10-27 00:00:00+00:00,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,0.0,0.0,9.633333333333333,-0.3511478113112221,0.616265043598377
41,2014-10-28 00:00:00+00:00,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,0.0,0.0,9.7,-0.3839343624291192,0.6495983769317103
42,2014-10-29 00:00:00+00:00,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700,0.0,0.0,8.933333333333334,-0.3956093734149176,0.6554569627902961
43,2014-10-30 00:00:00+00:00,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900,0.0,0.0,8.766666666666667,-0.3808701463186778,0.6482347405680738
44,2014-10-31 00:00:00+00:00,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,0.0,0.0,8.833333333333334,-0.3804517602424999,0.6473418834252167
45,2014-11-01 00:00:00+00:00,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200,0.0,0.0,9.433333333333334,-0.3867288811506013,0.6506752167585501
46,2014-11-02 00:00:00+00:00,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620,0.0,0.0,10.433333333333334,-0.3913195626769973,0.6543789204622538
47,2014-11-03 00:00:00+00:00,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,0.0,0.0,11.166666666666666,-0.4288113103707364,0.6775673262593552
48,2014-11-04 00:00:00+00:00,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,0.0,0.0,11.1,-0.4150226086585973,0.6712181199101489
49,2014-11-05 00:00:00+00:00,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,0.0,0.0,11.233333333333333,-0.4062376960988761,0.6667736754657044
50,2014-11-06 00:00:00+00:00,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,0.0,0.0,11.833333333333334,-0.3950413473956073,0.6629857966778256
51,2014-11-07 00:00:00+00:00,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,0.0,0.0,12.3,-0.3992524480555959,0.6657635744556034
52,2014-11-08 00:00:00+00:00,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,0.0,0.0,13.1,-0.3916852277253575,0.66243024112227
53,2014-11-09 00:00:00+00:00,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,0.0,0.0,13.933333333333334,-0.408423823633073,0.6722003560647989
54,2014-11-10 00:00:00+00:00,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,30450100,0.0,0.0,14.033333333333331,-0.4179293611827276,0.6783908322552751
55,2014-11-11 00:00:00+00:00,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,15838900,0.0,0.0,14.366666666666667,-0.4311032387795829,0.7017241655886084
56,2014-11-12 00:00:00+00:00,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,0.0,0.0,14.033333333333331,-0.4146772863438389,0.6938958827603254
57,2014-11-13 00:00:00+00:00,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000,0.0,0.0,13.966666666666669,-0.407303074736131,0.6908866235010662
58,2014-11-14 00:00:00+00:00,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,0.0,0.0,13.3,-0.379988532830696,0.6767772760583856
59,2014-11-15 00:00:00+00:00,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,15727500,0.0,0.0,12.933333333333334,-0.3772043918067422,0.6755391808202903
60,2014-11-16 00:00:00+00:00,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,11905600,0.0,0.0,12.7,-0.3964573694334065,0.6850629903440999
61,2014-11-17 00:00:00+00:00,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,0.0,0.0,12.933333333333334,-0.4116649388054928,0.7088725141536237
62,2014-11-18 00:00:00+00:00,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500,0.0,0.0,12.9,-0.4025620692585991,0.7037443090254185
63,2014-11-19 00:00:00+00:00,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800,0.0,0.0,12.6,-0.4160131821800204,0.7114366167177262
64,2014-11-20 00:00:00+00:00,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,0.0,0.0,12.7,-0.4138815029516464,0.7090556643367738
65,2014-11-21 00:00:00+00:00,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,0.0,0.0,12.8,-0.3974346945711645,0.6995318548129643
66,2014-11-22 00:00:00+00:00,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,15273000,0.0,0.0,12.833333333333334,-0.3865737009076945,0.6945318548129643
67,2014-11-23 00:00:00+00:00,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,0.0,0.0,12.933333333333334,-0.4093390797272661,0.7056429659240755
68,2014-11-24 00:00:00+00:00,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,0.0,0.0,13.1,-0.3869044793222473,0.6935217538028634
69,2014-11-25 00:00:00+00:00,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,0.0,0.0,13.133333333333333,-0.4066548952462969,0.7048312776123871
70,2014-11-26 00:00:00+00:00,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,0.0,0.0,13.933333333333334,-0.4012803744676409,0.7021646109457204
71,2014-11-27 00:00:00+00:00,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,8748030,0.0,0.0,14.933333333333334,-0.3707514037219383,0.6854979442790536
72,2014-11-28 00:00:00+00:00,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,0.0,0.0,15.966666666666669,-0.382269499380985,0.6915142044416555
73,2014-11-29 00:00:00+00:00,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,0.0,0.0,15.6,-0.3865399014747134,0.6920697599972109
74,2014-11-30 00:00:00+00:00,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,0.0,0.0,15.666666666666666,-0.3921413513373878,0.6950790192564702
75,2014-12-01 00:00:00+00:00,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,0.0,0.0,15.266666666666667,-0.4046375440410322,0.7000790192564702
76,2014-12-02 00:00:00+00:00,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100,0.0,0.0,14.5,-0.4216846147083072,0.7083411275185784
77,2014-12-03 00:00:00+00:00,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100,0.0,0.0,13.833333333333334,-0.4420622576611848,0.7184860550548104
78,2014-12-04 00:00:00+00:00,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,0.0,0.0,13.566666666666666,-0.4210142088602925,0.7045971661659214
79,2014-12-05 00:00:00+00:00,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,0.0,0.0,13.266666666666667,-0.4099111582839765,0.6823749439436992
80,2014-12-06 00:00:00+00:00,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,7009320,0.0,0.0,12.633333333333333,-0.4354293560684966,0.6944961560649114
81,2014-12-07 00:00:00+00:00,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,0.0,0.0,12.066666666666666,-0.4443836146075552,0.700051711620467
82,2014-12-08 00:00:00+00:00,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700,0.0,0.0,11.1,-0.4512590309791127,0.7033850449538003
83,2014-12-09 00:00:00+00:00,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,0.0,0.0,10.966666666666669,-0.4625653033022168,0.7089482633446048
84,2014-12-10 00:00:00+00:00,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,0.0,0.0,10.666666666666666,-0.4700889796578966,0.7122815966779381
85,2014-12-11 00:00:00+00:00,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300,0.0,0.0,10.6,-0.4714590734803759,0.7139482633446048
86,2014-12-12 00:00:00+00:00,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,0.0,0.0,10.3,-0.480746771881721,0.7167260411223827
87,2014-12-13 00:00:00+00:00,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,0.0,0.0,10.166666666666666,-0.4817056794445465,0.7160315966779383
88,2014-12-14 00:00:00+00:00,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,12415200,0.0,0.0,10.0,-0.5194402996467018,0.7350792157255572
89,2014-12-15 00:00:00+00:00,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,0.0,0.0,9.8,-0.5366792570815945,0.7428173109636524
90,2014-12-16 00:00:00+00:00,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,0.0,0.0,9.933333333333334,-0.525133188781694,0.7371896053359468
91,2014-12-17 00:00:00+00:00,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,0.0,0.0,9.966666666666669,-0.505006206180778,0.725880081526423
92,2014-12-18 00:00:00+00:00,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,0.0,0.0,9.833333333333334,-0.4884108720435108,0.7161934718398134
93,2014-12-19 00:00:00+00:00,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.0,0.0,10.0,-0.4662093188356542,0.7050823607287022
94,2014-12-20 00:00:00+00:00,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,20856700,0.0,0.0,9.966666666666669,-0.4632393414814077,0.7019077575540991
95,2014-12-21 00:00:00+00:00,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,0.0,0.0,9.633333333333333,-0.4648575816164644,0.7030982337445753
96,2014-12-22 00:00:00+00:00,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,0.0,0.0,10.0,-0.4801906814784041,0.7101815670779086
97,2014-12-23 00:00:00+00:00,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200,0.0,0.0,9.9,-0.4811281486296221,0.7101815670779085
98,2014-12-24 00:00:00+00:00,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,0.0,0.0,9.866666666666667,-0.4670152172841738,0.7023027791991207
99,2014-12-25 00:00:00+00:00,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,0.0,0.0,9.8,-0.4617280463773122,0.698136112532454
100,2014-12-26 00:00:00+00:00,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,0.0,0.0,9.133333333333333,-0.4534034929670999,0.6941361125324541
101,2014-12-27 00:00:00+00:00,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,0.0,0.0,8.3,-0.4731968621003027,0.7060408744372159
102,2014-12-28 00:00:00+00:00,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,0.0,0.0,7.366666666666666,-0.4677083889196189,0.7031015373515374
103,2014-12-29 00:00:00+00:00,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,0.0,0.0,7.833333333333333,-0.4707084049885896,0.7058793151293152
104,2014-12-30 00:00:00+00:00,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,0.0,0.0,9.166666666666666,-0.4589736370586331,0.7000683317321248
105,2014-12-31 00:00:00+00:00,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.0,0.0,9.2,-0.4503605550371582,0.6972905539543471
106,2015-01-01 00:00:00+00:00,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550,0.0,0.0,9.5,-0.440378920011827,0.6923954490592422
107,2015-01-02 00:00:00+00:00,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0,0.0,9.633333333333333,-0.4218461235948633,0.6828716395354327
108,2015-01-03 00:00:00+00:00,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,0.0,0.0,10.0,-0.4558125196484954,0.7034271950909883
109,2015-01-04 00:00:00+00:00,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,0.0,0.0,10.6,-0.4772167167983019,0.7312049728687661
110,2015-01-05 00:00:00+00:00,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.0,0.0,10.666666666666666,-0.4772367938943933,0.7312049728687661
111,2015-01-06 00:00:00+00:00,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0,0.0,11.766666666666667,-0.4694674900816931,0.7263030120844522
112,2015-01-07 00:00:00+00:00,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0,0.0,11.933333333333334,-0.4485662415604182,0.7151919009733412
113,2015-01-08 00:00:00+00:00,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,0.0,0.0,12.8,-0.446050839713975,0.7132572604504653
114,2015-01-09 00:00:00+00:00,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.0,0.0,12.866666666666667,-0.4071959632222164,0.6910350382282431
115,2015-01-10 00:00:00+00:00,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,0.0,0.0,13.766666666666667,-0.4088162715816804,0.6898445620377669
116,2015-01-11 00:00:00+00:00,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,0.0,0.0,14.2,-0.4074829527653895,0.6905390064822113
117,2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.0,0.0,14.266666666666667,-0.4224889967284055,0.69926916521237
118,2015-01-13 00:00:00+00:00,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,0.0,0.0,15.9,-0.3996298944940638,0.688158054101259
119,2015-01-14 00:00:00+00:00,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,0.0,0.0,16.0,-0.3949073040430761,0.6862641147073197
120,2015-01-15 00:00:00+00:00,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.0,0.0,15.766666666666667,-0.4076209210391766,0.6930822965255015
121,2015-01-16 00:00:00+00:00,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,0.0,0.0,15.766666666666667,-0.4433212390081014,0.7139156298588348
122,2015-01-17 00:00:00+00:00,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700,0.0,0.0,15.466666666666669,-0.436886815835186,0.6953971113403162
123,2015-01-18 00:00:00+00:00,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100,0.0,0.0,15.533333333333331,-0.4594094187152271,0.7065082224514274
124,2015-01-19 00:00:00+00:00,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300,0.0,0.0,16.2,-0.4794880773652912,0.7197560856992905
125,2015-01-20 00:00:00+00:00,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,0.0,0.0,16.766666666666666,-0.483352052203321,0.7217402126834176
126,2015-01-21 00:00:00+00:00,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,0.0,0.0,16.5,-0.4822973934625621,0.7196568793500843
127,2015-01-22 00:00:00+00:00,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.0,0.0,16.733333333333334,-0.4907443739124506,0.7241013237945286
128,2015-01-23 00:00:00+00:00,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,0.0,0.0,16.633333333333333,-0.5088775633068111,0.734577514270719
129,2015-01-24 00:00:00+00:00,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500,0.0,0.0,16.6,-0.5378295920581844,0.7512441809373858
130,2015-01-25 00:00:00+00:00,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700,0.0,0.0,16.433333333333334,-0.5182440855395025,0.724577514270719
131,2015-01-26 00:00:00+00:00,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.0,0.0,16.2,-0.4961931360341053,0.6960060856992906
132,2015-01-27 00:00:00+00:00,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,0.0,0.0,15.933333333333334,-0.5157671224421433,0.7062624959557008
133,2015-01-28 00:00:00+00:00,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,0.0,0.0,15.633333333333333,-0.5207149851334928,0.7081143478075528
134,2015-01-29 00:00:00+00:00,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,0.0,0.0,13.866666666666667,-0.5225573760489359,0.7079994052788171
135,2015-01-30 00:00:00+00:00,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,0.0,0.0,13.666666666666666,-0.5227111374887892,0.7079994052788171
136,2015-01-31 00:00:00+00:00,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,0.0,0.0,12.933333333333334,-0.5180218744556447,0.6898175870969988
137,2015-02-01 00:00:00+00:00,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.0,0.0,12.8,-0.5340225662214754,0.6993413966208083
138,2015-02-02 00:00:00+00:00,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.0,0.0,12.3,-0.511123438420216,0.6704525077319194
139,2015-02-03 00:00:00+00:00,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700,0.0,0.0,11.8,-0.5013560574011536,0.6648969521763639
140,2015-02-04 00:00:00+00:00,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300,0.0,0.0,11.9,-0.4930324216441841,0.6607302855096973
141,2015-02-05 00:00:00+00:00,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,22516400,0.0,0.0,10.9,-0.4585903716780451,0.640632246294011
142,2015-02-06 00:00:00+00:00,216.92300415039065,230.50999450683597,216.23199462890625,222.26600646972656,24435300,0.0,0.0,10.966666666666669,-0.464928983833827,0.6434100240717888
143,2015-02-07 00:00:00+00:00,222.63299560546875,230.2989959716797,222.60699462890625,227.7539978027344,21604200,0.0,0.0,9.366666666666667,-0.4708658273412571,0.646677997927998
144,2015-02-08 00:00:00+00:00,227.6929931640625,229.43800354003903,221.07699584960935,223.41200256347656,17145200,0.0,0.0,9.466666666666669,-0.4987840035286664,0.6633446645946646
145,2015-02-09 00:00:00+00:00,223.38900756835935,223.9770050048828,217.0189971923828,220.1100006103516,27791300,0.0,0.0,8.366666666666667,-0.4866613239772239,0.6562018074518075
146,2015-02-10 00:00:00+00:00,220.2819976806641,221.8070068359375,215.33200073242188,219.8390045166016,21115100,0.0,0.0,8.233333333333333,-0.4967662954390499,0.6610629185629187
147,2015-02-11 00:00:00+00:00,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859372,17201900,0.0,0.0,8.033333333333333,-0.4944836915734718,0.6592772042772044
148,2015-02-12 00:00:00+00:00,219.2079925537109,222.19900512695312,217.61399841308597,221.76400756835935,15206200,0.0,0.0,6.633333333333334,-0.5024575136092925,0.6629809079809079
149,2015-02-13 00:00:00+00:00,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,0.0,0.0,6.666666666666667,-0.4928123384581418,0.657930402930403
150,2015-02-14 00:00:00+00:00,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,0.0,0.0,6.666666666666667,-0.4782949273652246,0.6495970695970695
151,2015-02-15 00:00:00+00:00,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,0.0,0.0,8.066666666666666,-0.4650727077291818,0.6415970695970696
152,2015-02-16 00:00:00+00:00,234.8249969482422,239.52099609375,229.02200317382807,233.84300231933597,28153700,0.0,0.0,10.433333333333334,-0.4881707972506615,0.6697660836815766
153,2015-02-17 00:00:00+00:00,233.4219970703125,245.7749938964844,232.31399536132807,243.6100006103516,27363100,0.0,0.0,11.466666666666669,-0.4792916463123274,0.6650041789196719
154,2015-02-18 00:00:00+00:00,243.77999877929688,244.25100708007807,232.33999633789065,236.3260040283203,25200800,0.0,0.0,11.433333333333334,-0.4904915431217097,0.6713118712273641
155,2015-02-19 00:00:00+00:00,236.41000366210935,242.6719970703125,235.5919952392578,240.2830047607422,18270500,0.0,0.0,11.3,-0.488569281740694,0.6698179403216685
156,2015-02-20 00:00:00+00:00,240.25100708007807,247.1009979248047,239.2989959716797,243.7790069580078,23876700,0.0,0.0,11.633333333333333,-0.4905603793973591,0.6725957180994463
157,2015-02-21 00:00:00+00:00,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,0.0,0.0,11.366666666666667,-0.4724364222799604,0.6625957180994464
